,Date,Review,Sentiment
3758,2018-09-30 16:35:00,stumbled across really valuable video especially poor black innocentpeople watch take notes share widely summary willingly talk police arrested anything even ur innocent crime peadthethalways,0
3759,2018-09-30 16:34:00,donations help poor student,0
3760,2018-09-30 19:29:00,thrown sea great millstone hung round neck harshness jesus identifies little ones mt anyone hurts hurts jesus today many places little ones poor leave catholic church go,-1
3761,2018-09-30 18:58:00,know prison system fooked states felons vote even get prison prisonstrike prisonreform poor poorpeoplescampaign,-1
3762,2018-09-30 18:55:00,jesus mention anything lgbtq people politics news government evangelicals evangelicalism church christians christianity poverty poorpeoplescampaign poor gop capitalism socialism usa america canada uk europe pic ulnsfpv,-1
3763,2018-09-30 18:49:00,christianity cannot saved politics news government lgbtq evangelicalism christians christianity poverty poor gop capitalism socialism usa america canada uk europe australia newzealand,-1
3764,2018-09-30 18:48:00,conservatives look mirror government politics progressives socialism capitalism communism healthcare poverty poor inequality homelesss usa canada uk europe australia newzealand,-1
3765,2018-09-30 18:48:00,everyones basic needs met government politics progressives conservatives socialism capitalism communism healthcare poverty poor inequality homelesss usa canada uk europe australia newzealand,-1
3766,2018-09-30 18:38:00,evangelicals venomous snakes politics news government lgbtq evangelicalism church christians christianity poverty poor gop capitalism socialism usa america canada uk europe australia,-1
3767,2018-09-30 18:33:00,stupid credit card bills poor,-1
3768,2018-09-30 18:20:00,mentality rich poor goal learn study success invest,1
3769,2018-09-30 17:55:00,evangelicals venomous snakes politics news government lgbtq evangelicalism church christians christianity poverty poor gop capitalism socialism usa america canada uk europe australia newzealand,-1
3770,2018-09-30 17:39:00,midterms midterms womensrights women families minorities workingclass poor immigrants electionsmatter civicduty civilrights livingwage humanrights electedofficials scotus science votingrights epa climatechange vote,0
3771,2018-09-30 17:34:00,buy buy one im poor,0
3772,2018-09-30 17:02:00,looks like game clock management decisions fell pederson protege reich today poor,0
3773,2018-09-30 16:57:00,end keepthempoor odsp welfare seniors challenged poor basicincome waiting years,-1
3774,2018-09-30 16:41:00,sorry see ignoring grammatical rules b saying boys fictional monsters halloween girl outfits dress poor everydaysexismpic hrdnwbu,-1
3775,2018-09-30 16:41:00,lost edge complacent losing leaving rd string corners without help end zone poor,-1
3776,2018-09-30 16:41:00,awwwwwwww poor poor kitties right really hope wonderful caring human sanctuary come rescue asap late precious furbabe deserves deathrow ever,1
3777,2018-09-30 16:39:00,better reconsider secondary poor performance goodenough,0
3778,2018-09-30 16:35:00,stumbled across really valuable video especially poor black innocentpeople watch take notes share widely summary willingly talk police arrested anything even ur innocent crime peadthethalways,0
3779,2018-09-30 16:34:00,donations help poor student,0
3780,2018-09-30 19:29:00,thrown sea great millstone hung round neck harshness jesus identifies little ones mt anyone hurts hurts jesus today many places little ones poor leave catholic church go,-1
3781,2018-09-30 18:58:00,know prison system fooked states felons vote even get prison prisonstrike prisonreform poor poorpeoplescampaign,-1
3782,2018-09-30 18:55:00,jesus mention anything lgbtq people politics news government evangelicals evangelicalism church christians christianity poverty poorpeoplescampaign poor gop capitalism socialism usa america canada uk europe pic ulnsfpv,-1
3783,2018-09-30 18:49:00,christianity cannot saved politics news government lgbtq evangelicalism christians christianity poverty poor gop capitalism socialism usa america canada uk europe australia newzealand,-1
3784,2018-09-30 18:48:00,conservatives look mirror government politics progressives socialism capitalism communism healthcare poverty poor inequality homelesss usa canada uk europe australia newzealand,-1
3785,2018-09-30 18:48:00,everyones basic needs met government politics progressives conservatives socialism capitalism communism healthcare poverty poor inequality homelesss usa canada uk europe australia newzealand,-1
3786,2018-09-30 18:38:00,evangelicals venomous snakes politics news government lgbtq evangelicalism church christians christianity poverty poor gop capitalism socialism usa america canada uk europe australia,-1
3787,2018-09-30 18:33:00,stupid credit card bills poor,-1
3788,2018-09-30 18:20:00,mentality rich poor goal learn study success invest,1
3789,2018-09-30 17:55:00,evangelicals venomous snakes politics news government lgbtq evangelicalism church christians christianity poverty poor gop capitalism socialism usa america canada uk europe australia newzealand,-1
3790,2018-09-30 17:39:00,midterms midterms womensrights women families minorities workingclass poor immigrants electionsmatter civicduty civilrights livingwage humanrights electedofficials scotus science votingrights epa climatechange vote,0
3791,2018-09-30 17:34:00,buy buy one im poor,0
3792,2018-09-30 17:02:00,looks like game clock management decisions fell pederson protege reich today poor,0
3793,2018-09-30 16:57:00,end keepthempoor odsp welfare seniors challenged poor basicincome waiting years,-1
3794,2018-09-30 16:41:00,sorry see ignoring grammatical rules b saying boys fictional monsters halloween girl outfits dress poor everydaysexismpic hrdnwbu,-1
3795,2018-09-30 16:41:00,lost edge complacent losing leaving rd string corners without help end zone poor,-1
3796,2018-09-30 16:41:00,awwwwwwww poor poor kitties right really hope wonderful caring human sanctuary come rescue asap late precious furbabe deserves deathrow ever,1
3797,2018-09-30 16:39:00,better reconsider secondary poor performance goodenough,0
3798,2018-09-30 16:35:00,stumbled across really valuable video especially poor black innocentpeople watch take notes share widely summary willingly talk police arrested anything even ur innocent crime peadthethalways,0
3799,2018-09-30 16:34:00,donations help poor student,0
3800,2018-09-30 19:29:00,thrown sea great millstone hung round neck harshness jesus identifies little ones mt anyone hurts hurts jesus today many places little ones poor leave catholic church go,-1
3801,2018-09-30 18:58:00,know prison system fooked states felons vote even get prison prisonstrike prisonreform poor poorpeoplescampaign,-1
3802,2018-09-30 18:55:00,jesus mention anything lgbtq people politics news government evangelicals evangelicalism church christians christianity poverty poorpeoplescampaign poor gop capitalism socialism usa america canada uk europe pic ulnsfpv,-1
3803,2018-09-30 18:49:00,christianity cannot saved politics news government lgbtq evangelicalism christians christianity poverty poor gop capitalism socialism usa america canada uk europe australia newzealand,-1
3804,2018-09-30 18:48:00,conservatives look mirror government politics progressives socialism capitalism communism healthcare poverty poor inequality homelesss usa canada uk europe australia newzealand,-1
3805,2018-09-30 18:48:00,everyones basic needs met government politics progressives conservatives socialism capitalism communism healthcare poverty poor inequality homelesss usa canada uk europe australia newzealand,-1
3806,2018-09-30 18:38:00,evangelicals venomous snakes politics news government lgbtq evangelicalism church christians christianity poverty poor gop capitalism socialism usa america canada uk europe australia,-1
3807,2018-09-30 18:33:00,stupid credit card bills poor,-1
3808,2018-09-30 18:20:00,mentality rich poor goal learn study success invest,1
3809,2018-09-30 17:55:00,evangelicals venomous snakes politics news government lgbtq evangelicalism church christians christianity poverty poor gop capitalism socialism usa america canada uk europe australia newzealand,-1
3810,2018-09-30 17:39:00,midterms midterms womensrights women families minorities workingclass poor immigrants electionsmatter civicduty civilrights livingwage humanrights electedofficials scotus science votingrights epa climatechange vote,0
3811,2018-09-30 17:34:00,buy buy one im poor,0
3812,2018-09-30 17:02:00,looks like game clock management decisions fell pederson protege reich today poor,0
3813,2018-09-30 16:57:00,end keepthempoor odsp welfare seniors challenged poor basicincome waiting years,-1
3814,2018-09-30 16:41:00,sorry see ignoring grammatical rules b saying boys fictional monsters halloween girl outfits dress poor everydaysexismpic hrdnwbu,-1
3815,2018-09-30 16:41:00,lost edge complacent losing leaving rd string corners without help end zone poor,-1
3816,2018-09-30 16:41:00,awwwwwwww poor poor kitties right really hope wonderful caring human sanctuary come rescue asap late precious furbabe deserves deathrow ever,1
3817,2018-09-30 16:39:00,better reconsider secondary poor performance goodenough,0
3818,2018-09-30 16:35:00,stumbled across really valuable video especially poor black innocentpeople watch take notes share widely summary willingly talk police arrested anything even ur innocent crime peadthethalways,0
3819,2018-09-30 16:34:00,donations help poor student,0
3820,2018-09-30 19:29:00,thrown sea great millstone hung round neck harshness jesus identifies little ones mt anyone hurts hurts jesus today many places little ones poor leave catholic church go,-1
3821,2018-09-30 18:58:00,know prison system fooked states felons vote even get prison prisonstrike prisonreform poor poorpeoplescampaign,-1
3822,2018-09-30 18:55:00,jesus mention anything lgbtq people politics news government evangelicals evangelicalism church christians christianity poverty poorpeoplescampaign poor gop capitalism socialism usa america canada uk europe pic ulnsfpv,-1
3823,2018-09-30 18:49:00,christianity cannot saved politics news government lgbtq evangelicalism christians christianity poverty poor gop capitalism socialism usa america canada uk europe australia newzealand,-1
3824,2018-09-30 18:48:00,conservatives look mirror government politics progressives socialism capitalism communism healthcare poverty poor inequality homelesss usa canada uk europe australia newzealand,-1
3825,2018-09-30 18:48:00,everyones basic needs met government politics progressives conservatives socialism capitalism communism healthcare poverty poor inequality homelesss usa canada uk europe australia newzealand,-1
3826,2018-09-30 18:38:00,evangelicals venomous snakes politics news government lgbtq evangelicalism church christians christianity poverty poor gop capitalism socialism usa america canada uk europe australia,-1
3827,2018-09-30 18:33:00,stupid credit card bills poor,-1
3828,2018-09-30 18:20:00,mentality rich poor goal learn study success invest,1
3829,2018-09-30 17:55:00,evangelicals venomous snakes politics news government lgbtq evangelicalism church christians christianity poverty poor gop capitalism socialism usa america canada uk europe australia newzealand,-1
3830,2018-09-30 17:39:00,midterms midterms womensrights women families minorities workingclass poor immigrants electionsmatter civicduty civilrights livingwage humanrights electedofficials scotus science votingrights epa climatechange vote,0
3831,2018-09-30 17:34:00,buy buy one im poor,0
3832,2018-09-30 17:02:00,looks like game clock management decisions fell pederson protege reich today poor,0
3833,2018-09-30 16:57:00,end keepthempoor odsp welfare seniors challenged poor basicincome waiting years,-1
3834,2018-09-30 16:41:00,sorry see ignoring grammatical rules b saying boys fictional monsters halloween girl outfits dress poor everydaysexismpic hrdnwbu,-1
3835,2018-09-30 16:41:00,lost edge complacent losing leaving rd string corners without help end zone poor,-1
3836,2018-09-30 16:41:00,awwwwwwww poor poor kitties right really hope wonderful caring human sanctuary come rescue asap late precious furbabe deserves deathrow ever,1
3837,2018-09-30 16:39:00,better reconsider secondary poor performance goodenough,0
3838,2018-09-30 16:35:00,stumbled across really valuable video especially poor black innocentpeople watch take notes share widely summary willingly talk police arrested anything even ur innocent crime peadthethalways,0
3839,2018-09-30 16:34:00,donations help poor student,0
3840,2018-09-30 19:29:00,thrown sea great millstone hung round neck harshness jesus identifies little ones mt anyone hurts hurts jesus today many places little ones poor leave catholic church go,-1
3841,2018-09-30 18:58:00,know prison system fooked states felons vote even get prison prisonstrike prisonreform poor poorpeoplescampaign,-1
3842,2018-09-30 18:55:00,jesus mention anything lgbtq people politics news government evangelicals evangelicalism church christians christianity poverty poorpeoplescampaign poor gop capitalism socialism usa america canada uk europe pic ulnsfpv,-1
3843,2018-09-30 18:49:00,christianity cannot saved politics news government lgbtq evangelicalism christians christianity poverty poor gop capitalism socialism usa america canada uk europe australia newzealand,-1
3844,2018-09-30 18:48:00,conservatives look mirror government politics progressives socialism capitalism communism healthcare poverty poor inequality homelesss usa canada uk europe australia newzealand,-1
3845,2018-09-30 18:48:00,everyones basic needs met government politics progressives conservatives socialism capitalism communism healthcare poverty poor inequality homelesss usa canada uk europe australia newzealand,-1
3846,2018-09-30 18:38:00,evangelicals venomous snakes politics news government lgbtq evangelicalism church christians christianity poverty poor gop capitalism socialism usa america canada uk europe australia,-1
3847,2018-09-30 18:33:00,stupid credit card bills poor,-1
3848,2018-09-30 18:20:00,mentality rich poor goal learn study success invest,1
3849,2018-09-30 17:55:00,evangelicals venomous snakes politics news government lgbtq evangelicalism church christians christianity poverty poor gop capitalism socialism usa america canada uk europe australia newzealand,-1
3850,2018-09-30 17:39:00,midterms midterms womensrights women families minorities workingclass poor immigrants electionsmatter civicduty civilrights livingwage humanrights electedofficials scotus science votingrights epa climatechange vote,0
3851,2018-09-30 17:34:00,buy buy one im poor,0
3852,2018-09-30 17:02:00,looks like game clock management decisions fell pederson protege reich today poor,0
3853,2018-09-30 16:57:00,end keepthempoor odsp welfare seniors challenged poor basicincome waiting years,-1
3854,2018-09-30 16:41:00,sorry see ignoring grammatical rules b saying boys fictional monsters halloween girl outfits dress poor everydaysexismpic hrdnwbu,-1
3855,2018-09-30 16:41:00,lost edge complacent losing leaving rd string corners without help end zone poor,-1
3856,2018-09-30 16:41:00,awwwwwwww poor poor kitties right really hope wonderful caring human sanctuary come rescue asap late precious furbabe deserves deathrow ever,1
3857,2018-09-30 16:39:00,better reconsider secondary poor performance goodenough,0
3858,2018-09-30 16:35:00,stumbled across really valuable video especially poor black innocentpeople watch take notes share widely summary willingly talk police arrested anything even ur innocent crime peadthethalways,0
3859,2018-09-30 16:34:00,donations help poor student,0
3860,2018-09-30 19:29:00,thrown sea great millstone hung round neck harshness jesus identifies little ones mt anyone hurts hurts jesus today many places little ones poor leave catholic church go,-1
3861,2018-09-30 18:58:00,know prison system fooked states felons vote even get prison prisonstrike prisonreform poor poorpeoplescampaign,-1
3862,2018-09-30 18:55:00,jesus mention anything lgbtq people politics news government evangelicals evangelicalism church christians christianity poverty poorpeoplescampaign poor gop capitalism socialism usa america canada uk europe pic ulnsfpv,-1
3863,2018-09-30 18:49:00,christianity cannot saved politics news government lgbtq evangelicalism christians christianity poverty poor gop capitalism socialism usa america canada uk europe australia newzealand,-1
3864,2018-09-30 18:48:00,conservatives look mirror government politics progressives socialism capitalism communism healthcare poverty poor inequality homelesss usa canada uk europe australia newzealand,-1
3865,2018-09-30 18:48:00,everyones basic needs met government politics progressives conservatives socialism capitalism communism healthcare poverty poor inequality homelesss usa canada uk europe australia newzealand,-1
3866,2018-09-30 18:38:00,evangelicals venomous snakes politics news government lgbtq evangelicalism church christians christianity poverty poor gop capitalism socialism usa america canada uk europe australia,-1
3867,2018-09-30 18:33:00,stupid credit card bills poor,-1
3868,2018-09-30 18:20:00,mentality rich poor goal learn study success invest,1
3869,2018-09-30 17:55:00,evangelicals venomous snakes politics news government lgbtq evangelicalism church christians christianity poverty poor gop capitalism socialism usa america canada uk europe australia newzealand,-1
3870,2018-09-30 17:39:00,midterms midterms womensrights women families minorities workingclass poor immigrants electionsmatter civicduty civilrights livingwage humanrights electedofficials scotus science votingrights epa climatechange vote,0
3871,2018-09-30 17:34:00,buy buy one im poor,0
3872,2018-09-30 17:02:00,looks like game clock management decisions fell pederson protege reich today poor,0
3873,2018-09-30 16:57:00,end keepthempoor odsp welfare seniors challenged poor basicincome waiting years,-1
3874,2018-09-30 16:41:00,sorry see ignoring grammatical rules b saying boys fictional monsters halloween girl outfits dress poor everydaysexismpic hrdnwbu,-1
3875,2018-09-30 16:41:00,lost edge complacent losing leaving rd string corners without help end zone poor,-1
3876,2018-09-30 16:41:00,awwwwwwww poor poor kitties right really hope wonderful caring human sanctuary come rescue asap late precious furbabe deserves deathrow ever,1
3877,2018-09-30 16:39:00,better reconsider secondary poor performance goodenough,0
3878,2018-09-30 16:35:00,stumbled across really valuable video especially poor black innocentpeople watch take notes share widely summary willingly talk police arrested anything even ur innocent crime peadthethalways,0
3879,2018-09-30 16:34:00,donations help poor student,0
3880,2018-09-30 19:29:00,thrown sea great millstone hung round neck harshness jesus identifies little ones mt anyone hurts hurts jesus today many places little ones poor leave catholic church go,-1
3881,2018-09-30 18:58:00,know prison system fooked states felons vote even get prison prisonstrike prisonreform poor poorpeoplescampaign,-1
3882,2018-09-30 18:55:00,jesus mention anything lgbtq people politics news government evangelicals evangelicalism church christians christianity poverty poorpeoplescampaign poor gop capitalism socialism usa america canada uk europe pic ulnsfpv,-1
3883,2018-09-30 18:49:00,christianity cannot saved politics news government lgbtq evangelicalism christians christianity poverty poor gop capitalism socialism usa america canada uk europe australia newzealand,-1
3884,2018-09-30 18:48:00,conservatives look mirror government politics progressives socialism capitalism communism healthcare poverty poor inequality homelesss usa canada uk europe australia newzealand,-1
3885,2018-09-30 18:48:00,everyones basic needs met government politics progressives conservatives socialism capitalism communism healthcare poverty poor inequality homelesss usa canada uk europe australia newzealand,-1
3886,2018-09-30 18:38:00,evangelicals venomous snakes politics news government lgbtq evangelicalism church christians christianity poverty poor gop capitalism socialism usa america canada uk europe australia,-1
3887,2018-09-30 18:33:00,stupid credit card bills poor,-1
3888,2018-09-30 18:20:00,mentality rich poor goal learn study success invest,1
3889,2018-09-30 17:55:00,evangelicals venomous snakes politics news government lgbtq evangelicalism church christians christianity poverty poor gop capitalism socialism usa america canada uk europe australia newzealand,-1
3890,2018-09-30 17:39:00,midterms midterms womensrights women families minorities workingclass poor immigrants electionsmatter civicduty civilrights livingwage humanrights electedofficials scotus science votingrights epa climatechange vote,0
3891,2018-09-30 17:34:00,buy buy one im poor,0
3892,2018-09-30 17:02:00,looks like game clock management decisions fell pederson protege reich today poor,0
3893,2018-09-30 16:57:00,end keepthempoor odsp welfare seniors challenged poor basicincome waiting years,-1
3894,2018-09-30 16:41:00,sorry see ignoring grammatical rules b saying boys fictional monsters halloween girl outfits dress poor everydaysexismpic hrdnwbu,-1
3895,2018-09-30 16:41:00,lost edge complacent losing leaving rd string corners without help end zone poor,-1
3896,2018-09-30 16:41:00,awwwwwwww poor poor kitties right really hope wonderful caring human sanctuary come rescue asap late precious furbabe deserves deathrow ever,1
3897,2018-09-30 16:39:00,better reconsider secondary poor performance goodenough,0
3898,2018-09-30 16:35:00,stumbled across really valuable video especially poor black innocentpeople watch take notes share widely summary willingly talk police arrested anything even ur innocent crime peadthethalways,0
3899,2018-09-30 16:34:00,donations help poor student,0
3900,2018-09-30 19:29:00,thrown sea great millstone hung round neck harshness jesus identifies little ones mt anyone hurts hurts jesus today many places little ones poor leave catholic church go,-1
3901,2018-09-30 18:58:00,know prison system fooked states felons vote even get prison prisonstrike prisonreform poor poorpeoplescampaign,-1
3902,2018-09-30 18:55:00,jesus mention anything lgbtq people politics news government evangelicals evangelicalism church christians christianity poverty poorpeoplescampaign poor gop capitalism socialism usa america canada uk europe pic ulnsfpv,-1
3903,2018-09-30 18:49:00,christianity cannot saved politics news government lgbtq evangelicalism christians christianity poverty poor gop capitalism socialism usa america canada uk europe australia newzealand,-1
3904,2018-09-30 18:48:00,conservatives look mirror government politics progressives socialism capitalism communism healthcare poverty poor inequality homelesss usa canada uk europe australia newzealand,-1
3905,2018-09-30 18:48:00,everyones basic needs met government politics progressives conservatives socialism capitalism communism healthcare poverty poor inequality homelesss usa canada uk europe australia newzealand,-1
3906,2018-09-30 18:38:00,evangelicals venomous snakes politics news government lgbtq evangelicalism church christians christianity poverty poor gop capitalism socialism usa america canada uk europe australia,-1
3907,2018-09-30 18:33:00,stupid credit card bills poor,-1
3908,2018-09-30 18:20:00,mentality rich poor goal learn study success invest,1
3909,2018-09-30 17:55:00,evangelicals venomous snakes politics news government lgbtq evangelicalism church christians christianity poverty poor gop capitalism socialism usa america canada uk europe australia newzealand,-1
3910,2018-09-30 17:39:00,midterms midterms womensrights women families minorities workingclass poor immigrants electionsmatter civicduty civilrights livingwage humanrights electedofficials scotus science votingrights epa climatechange vote,0
3911,2018-09-30 17:34:00,buy buy one im poor,0
3912,2018-09-30 17:02:00,looks like game clock management decisions fell pederson protege reich today poor,0
3913,2018-09-30 16:57:00,end keepthempoor odsp welfare seniors challenged poor basicincome waiting years,-1
3914,2018-09-30 16:41:00,sorry see ignoring grammatical rules b saying boys fictional monsters halloween girl outfits dress poor everydaysexismpic hrdnwbu,-1
3915,2018-09-30 16:41:00,lost edge complacent losing leaving rd string corners without help end zone poor,-1
3916,2018-09-30 16:41:00,awwwwwwww poor poor kitties right really hope wonderful caring human sanctuary come rescue asap late precious furbabe deserves deathrow ever,1
3917,2018-09-30 16:39:00,better reconsider secondary poor performance goodenough,0
3918,2018-09-30 16:35:00,stumbled across really valuable video especially poor black innocentpeople watch take notes share widely summary willingly talk police arrested anything even ur innocent crime peadthethalways,0
3919,2018-09-30 16:34:00,donations help poor student,0
3920,2018-09-30 19:29:00,thrown sea great millstone hung round neck harshness jesus identifies little ones mt anyone hurts hurts jesus today many places little ones poor leave catholic church go,-1
3921,2018-09-30 18:58:00,know prison system fooked states felons vote even get prison prisonstrike prisonreform poor poorpeoplescampaign,-1
3922,2018-09-30 18:55:00,jesus mention anything lgbtq people politics news government evangelicals evangelicalism church christians christianity poverty poorpeoplescampaign poor gop capitalism socialism usa america canada uk europe pic ulnsfpv,-1
3923,2018-09-30 18:49:00,christianity cannot saved politics news government lgbtq evangelicalism christians christianity poverty poor gop capitalism socialism usa america canada uk europe australia newzealand,-1
3924,2018-09-30 18:48:00,conservatives look mirror government politics progressives socialism capitalism communism healthcare poverty poor inequality homelesss usa canada uk europe australia newzealand,-1
3925,2018-09-30 18:48:00,everyones basic needs met government politics progressives conservatives socialism capitalism communism healthcare poverty poor inequality homelesss usa canada uk europe australia newzealand,-1
3926,2018-09-30 18:38:00,evangelicals venomous snakes politics news government lgbtq evangelicalism church christians christianity poverty poor gop capitalism socialism usa america canada uk europe australia,-1
3927,2018-09-30 18:33:00,stupid credit card bills poor,-1
3928,2018-09-30 18:20:00,mentality rich poor goal learn study success invest,1
3929,2018-09-30 17:55:00,evangelicals venomous snakes politics news government lgbtq evangelicalism church christians christianity poverty poor gop capitalism socialism usa america canada uk europe australia newzealand,-1
3930,2018-09-30 17:39:00,midterms midterms womensrights women families minorities workingclass poor immigrants electionsmatter civicduty civilrights livingwage humanrights electedofficials scotus science votingrights epa climatechange vote,0
3931,2018-09-30 17:34:00,buy buy one im poor,0
3932,2018-09-30 17:02:00,looks like game clock management decisions fell pederson protege reich today poor,0
3933,2018-09-30 16:57:00,end keepthempoor odsp welfare seniors challenged poor basicincome waiting years,-1
3934,2018-09-30 16:41:00,sorry see ignoring grammatical rules b saying boys fictional monsters halloween girl outfits dress poor everydaysexismpic hrdnwbu,-1
3935,2018-09-30 16:41:00,lost edge complacent losing leaving rd string corners without help end zone poor,-1
3936,2018-09-30 16:41:00,awwwwwwww poor poor kitties right really hope wonderful caring human sanctuary come rescue asap late precious furbabe deserves deathrow ever,1
3937,2018-09-30 16:39:00,better reconsider secondary poor performance goodenough,0
3938,2018-09-30 16:35:00,stumbled across really valuable video especially poor black innocentpeople watch take notes share widely summary willingly talk police arrested anything even ur innocent crime peadthethalways,0
3939,2018-09-30 16:34:00,donations help poor student,0
3940,2018-09-30 19:29:00,thrown sea great millstone hung round neck harshness jesus identifies little ones mt anyone hurts hurts jesus today many places little ones poor leave catholic church go,-1
3941,2018-09-30 18:58:00,know prison system fooked states felons vote even get prison prisonstrike prisonreform poor poorpeoplescampaign,-1
3942,2018-09-30 18:55:00,jesus mention anything lgbtq people politics news government evangelicals evangelicalism church christians christianity poverty poorpeoplescampaign poor gop capitalism socialism usa america canada uk europe pic ulnsfpv,-1
3943,2018-09-30 18:49:00,christianity cannot saved politics news government lgbtq evangelicalism christians christianity poverty poor gop capitalism socialism usa america canada uk europe australia newzealand,-1
3944,2018-09-30 18:48:00,conservatives look mirror government politics progressives socialism capitalism communism healthcare poverty poor inequality homelesss usa canada uk europe australia newzealand,-1
3945,2018-09-30 18:48:00,everyones basic needs met government politics progressives conservatives socialism capitalism communism healthcare poverty poor inequality homelesss usa canada uk europe australia newzealand,-1
3946,2018-09-30 18:38:00,evangelicals venomous snakes politics news government lgbtq evangelicalism church christians christianity poverty poor gop capitalism socialism usa america canada uk europe australia,-1
3947,2018-09-30 18:33:00,stupid credit card bills poor,-1
3948,2018-09-30 18:20:00,mentality rich poor goal learn study success invest,1
3949,2018-09-30 17:55:00,evangelicals venomous snakes politics news government lgbtq evangelicalism church christians christianity poverty poor gop capitalism socialism usa america canada uk europe australia newzealand,-1
3950,2018-09-30 17:39:00,midterms midterms womensrights women families minorities workingclass poor immigrants electionsmatter civicduty civilrights livingwage humanrights electedofficials scotus science votingrights epa climatechange vote,0
3951,2018-09-30 17:34:00,buy buy one im poor,0
3952,2018-09-30 17:02:00,looks like game clock management decisions fell pederson protege reich today poor,0
3953,2018-09-30 16:57:00,end keepthempoor odsp welfare seniors challenged poor basicincome waiting years,-1
3954,2018-09-30 16:41:00,sorry see ignoring grammatical rules b saying boys fictional monsters halloween girl outfits dress poor everydaysexismpic hrdnwbu,-1
3955,2018-09-30 16:41:00,lost edge complacent losing leaving rd string corners without help end zone poor,-1
3956,2018-09-30 16:41:00,awwwwwwww poor poor kitties right really hope wonderful caring human sanctuary come rescue asap late precious furbabe deserves deathrow ever,1
3957,2018-09-30 16:39:00,better reconsider secondary poor performance goodenough,0
3958,2018-09-30 16:35:00,stumbled across really valuable video especially poor black innocentpeople watch take notes share widely summary willingly talk police arrested anything even ur innocent crime peadthethalways,0
3959,2018-09-30 16:34:00,donations help poor student,0
3960,2018-09-30 19:29:00,thrown sea great millstone hung round neck harshness jesus identifies little ones mt anyone hurts hurts jesus today many places little ones poor leave catholic church go,-1
3961,2018-09-30 18:58:00,know prison system fooked states felons vote even get prison prisonstrike prisonreform poor poorpeoplescampaign,-1
3962,2018-09-30 18:55:00,jesus mention anything lgbtq people politics news government evangelicals evangelicalism church christians christianity poverty poorpeoplescampaign poor gop capitalism socialism usa america canada uk europe pic ulnsfpv,-1
3963,2018-09-30 18:49:00,christianity cannot saved politics news government lgbtq evangelicalism christians christianity poverty poor gop capitalism socialism usa america canada uk europe australia newzealand,-1
3964,2018-09-30 18:48:00,conservatives look mirror government politics progressives socialism capitalism communism healthcare poverty poor inequality homelesss usa canada uk europe australia newzealand,-1
3965,2018-09-30 18:48:00,everyones basic needs met government politics progressives conservatives socialism capitalism communism healthcare poverty poor inequality homelesss usa canada uk europe australia newzealand,-1
3966,2018-09-30 18:38:00,evangelicals venomous snakes politics news government lgbtq evangelicalism church christians christianity poverty poor gop capitalism socialism usa america canada uk europe australia,-1
3967,2018-09-30 18:33:00,stupid credit card bills poor,-1
3968,2018-09-30 18:20:00,mentality rich poor goal learn study success invest,1
3969,2018-09-30 17:55:00,evangelicals venomous snakes politics news government lgbtq evangelicalism church christians christianity poverty poor gop capitalism socialism usa america canada uk europe australia newzealand,-1
3970,2018-09-30 17:39:00,midterms midterms womensrights women families minorities workingclass poor immigrants electionsmatter civicduty civilrights livingwage humanrights electedofficials scotus science votingrights epa climatechange vote,0
3971,2018-09-30 17:34:00,buy buy one im poor,0
3972,2018-09-30 17:02:00,looks like game clock management decisions fell pederson protege reich today poor,0
3973,2018-09-30 16:57:00,end keepthempoor odsp welfare seniors challenged poor basicincome waiting years,-1
3974,2018-09-30 16:41:00,sorry see ignoring grammatical rules b saying boys fictional monsters halloween girl outfits dress poor everydaysexismpic hrdnwbu,-1
3975,2018-09-30 16:41:00,lost edge complacent losing leaving rd string corners without help end zone poor,-1
3976,2018-09-30 16:41:00,awwwwwwww poor poor kitties right really hope wonderful caring human sanctuary come rescue asap late precious furbabe deserves deathrow ever,1
3977,2018-09-30 16:39:00,better reconsider secondary poor performance goodenough,0
3978,2018-09-30 16:35:00,stumbled across really valuable video especially poor black innocentpeople watch take notes share widely summary willingly talk police arrested anything even ur innocent crime peadthethalways,0
3979,2018-09-30 16:34:00,donations help poor student,0
3980,2018-09-30 19:29:00,thrown sea great millstone hung round neck harshness jesus identifies little ones mt anyone hurts hurts jesus today many places little ones poor leave catholic church go,-1
3981,2018-09-30 18:58:00,know prison system fooked states felons vote even get prison prisonstrike prisonreform poor poorpeoplescampaign,-1
3982,2018-09-30 18:55:00,jesus mention anything lgbtq people politics news government evangelicals evangelicalism church christians christianity poverty poorpeoplescampaign poor gop capitalism socialism usa america canada uk europe pic ulnsfpv,-1
3983,2018-09-30 18:49:00,christianity cannot saved politics news government lgbtq evangelicalism christians christianity poverty poor gop capitalism socialism usa america canada uk europe australia newzealand,-1
3984,2018-09-30 18:48:00,conservatives look mirror government politics progressives socialism capitalism communism healthcare poverty poor inequality homelesss usa canada uk europe australia newzealand,-1
3985,2018-09-30 18:48:00,everyones basic needs met government politics progressives conservatives socialism capitalism communism healthcare poverty poor inequality homelesss usa canada uk europe australia newzealand,-1
3986,2018-09-30 18:38:00,evangelicals venomous snakes politics news government lgbtq evangelicalism church christians christianity poverty poor gop capitalism socialism usa america canada uk europe australia,-1
3987,2018-09-30 18:33:00,stupid credit card bills poor,-1
3988,2018-09-30 18:20:00,mentality rich poor goal learn study success invest,1
